"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000028, 1, 0.000028, balancing:strategy=''none'', categorical_encoding:__choice__=''one_hot_encoding'', classifier:__choice__=''random_forest'', imputation:strategy=''mean'', preprocessor:__choice__=''no_preprocessing'', rescaling:__choice__=''standardize'', categorical_encoding:one_hot_encoding:use_minimum_fraction=''True'', classifier:random_forest:bootstrap=''True'', classifier:random_forest:criterion=''gini'', classifier:random_forest:max_depth=''None'', classifier:random_forest:max_features='0.5', classifier:random_forest:max_leaf_nodes=''None'', classifier:random_forest:min_impurity_decrease='0.0', classifier:random_forest:min_samples_leaf='1', classifier:random_forest:min_samples_split='2', classifier:random_forest:min_weight_fraction_leaf='0.0', classifier:random_forest:n_estimators='100', categorical_encoding:one_hot_encoding:minimum_fraction='0.01'
3.635760, 0.260116, 4.694854, 1, 1.059095, balancing:strategy=''weighting'', categorical_encoding:__choice__=''no_encoding'', classifier:__choice__=''random_forest'', imputation:strategy=''most_frequent'', preprocessor:__choice__=''no_preprocessing'', rescaling:__choice__=''quantile_transformer'', classifier:random_forest:bootstrap=''False'', classifier:random_forest:criterion=''entropy'', classifier:random_forest:max_depth=''None'', classifier:random_forest:max_features='0.07855030214468672', classifier:random_forest:max_leaf_nodes=''None'', classifier:random_forest:min_impurity_decrease='0.0', classifier:random_forest:min_samples_leaf='2', classifier:random_forest:min_samples_split='16', classifier:random_forest:min_weight_fraction_leaf='0.0', classifier:random_forest:n_estimators='100', rescaling:quantile_transformer:n_quantiles='1286', rescaling:quantile_transformer:output_distribution=''normal''
10.649463, 0.254335, 15.147430, 2, 4.497967, balancing:strategy=''weighting'', categorical_encoding:__choice__=''one_hot_encoding'', classifier:__choice__=''gradient_boosting'', imputation:strategy=''most_frequent'', preprocessor:__choice__=''no_preprocessing'', rescaling:__choice__=''normalize'', categorical_encoding:one_hot_encoding:use_minimum_fraction=''True'', classifier:gradient_boosting:criterion=''mse'', classifier:gradient_boosting:learning_rate='0.015869684109616925', classifier:gradient_boosting:loss=''deviance'', classifier:gradient_boosting:max_depth='4', classifier:gradient_boosting:max_features='0.7673921297751394', classifier:gradient_boosting:max_leaf_nodes=''None'', classifier:gradient_boosting:min_impurity_decrease='0.0', classifier:gradient_boosting:min_samples_leaf='1', classifier:gradient_boosting:min_samples_split='18', classifier:gradient_boosting:min_weight_fraction_leaf='0.0', classifier:gradient_boosting:n_estimators='114', classifier:gradient_boosting:subsample='0.2603215531425856', categorical_encoding:one_hot_encoding:minimum_fraction='0.45521153750558463'
