"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.003556, 1, 0.003556, categorical_encoding:__choice__=''no_encoding'', imputation:strategy=''mean'', preprocessor:__choice__=''pca'', regressor:__choice__=''ard_regression'', rescaling:__choice__=''robust_scaler'', preprocessor:pca:keep_variance='0.53098461769494', preprocessor:pca:whiten=''False'', regressor:ard_regression:alpha_1='0.00031220801706799574', regressor:ard_regression:alpha_2='1.2348833221252683e-05', regressor:ard_regression:fit_intercept=''True'', regressor:ard_regression:lambda_1='3.60347384646195e-07', regressor:ard_regression:lambda_2='2.1064028520790983e-08', regressor:ard_regression:n_iter='300', regressor:ard_regression:threshold_lambda='1444.381087135241', regressor:ard_regression:tol='0.004936513648977259', rescaling:robust_scaler:q_max='0.7763400228672497', rescaling:robust_scaler:q_min='0.11637148226537176'
0.944973, 0.980886, 0.957244, 1, 0.012271, categorical_encoding:__choice__=''no_encoding'', imputation:strategy=''mean'', preprocessor:__choice__=''pca'', regressor:__choice__=''ard_regression'', rescaling:__choice__=''robust_scaler'', preprocessor:pca:keep_variance='0.53098461769494', preprocessor:pca:whiten=''False'', regressor:ard_regression:alpha_1='0.00031220801706799574', regressor:ard_regression:alpha_2='1.2348833221252683e-05', regressor:ard_regression:fit_intercept=''True'', regressor:ard_regression:lambda_1='3.60347384646195e-07', regressor:ard_regression:lambda_2='2.1064028520790983e-08', regressor:ard_regression:n_iter='300', regressor:ard_regression:threshold_lambda='1444.381087135241', regressor:ard_regression:tol='0.004936513648977259', rescaling:robust_scaler:q_max='0.7763400228672497', rescaling:robust_scaler:q_min='0.11637148226537176'
4.718917, 0.883300, 7.758745, 2, 3.039827, categorical_encoding:__choice__=''one_hot_encoding'', imputation:strategy=''mean'', preprocessor:__choice__=''select_percentile_regression'', regressor:__choice__=''ard_regression'', rescaling:__choice__=''robust_scaler'', categorical_encoding:one_hot_encoding:use_minimum_fraction=''True'', preprocessor:select_percentile_regression:percentile='6.625841402281224', preprocessor:select_percentile_regression:score_func=''mutual_info'', regressor:ard_regression:alpha_1='0.0004520772555944121', regressor:ard_regression:alpha_2='4.3041342166261365e-06', regressor:ard_regression:fit_intercept=''True'', regressor:ard_regression:lambda_1='1.3580867932364683e-06', regressor:ard_regression:lambda_2='1.150272344616244e-09', regressor:ard_regression:n_iter='300', regressor:ard_regression:threshold_lambda='1090.4847354190963', regressor:ard_regression:tol='0.001861417164501954', rescaling:robust_scaler:q_max='0.7667594401795137', rescaling:robust_scaler:q_min='0.035322954671123286', categorical_encoding:one_hot_encoding:minimum_fraction='0.02300956651917157'
7.990093, 0.861618, 11.962965, 3, 3.972872, categorical_encoding:__choice__=''no_encoding'', imputation:strategy=''median'', preprocessor:__choice__=''kitchen_sinks'', regressor:__choice__=''sgd'', rescaling:__choice__=''minmax'', preprocessor:kitchen_sinks:gamma='0.055157132621579764', preprocessor:kitchen_sinks:n_components='9171', regressor:sgd:alpha='3.623360952951339e-06', regressor:sgd:average=''False'', regressor:sgd:fit_intercept=''True'', regressor:sgd:learning_rate=''optimal'', regressor:sgd:loss=''huber'', regressor:sgd:penalty=''elasticnet'', regressor:sgd:tol='0.0007979858745733192', regressor:sgd:epsilon='0.00014198945663637758', regressor:sgd:l1_ratio='5.333424615271014e-09'
